Customer_ID,Voice_Plan_ID,Broadband_Plan_Id,Streaming_ID,Invoice_Due_Date,Invoice_Date,No_Calls,No_Minutes,Roaming_Minutes,Total_Call_Charge,No_Extra_Channel_Subscription,Extra_Channel_Chargers,Total_Streaming_Charge,Extra_Data_GB_Used,Extra_Data_Charge,Total_Broadband_Charge,Service_Charge,Due_Charges,Paperless_Billing,Payment_Method
2669-OIDSD,V003,B001,S002,3/30/2023,1/30/2023,2,1,2,0,3,45,345,0,0,600,150,1095,Yes,Credit Card
2669-QVCRG,V001,B001,S001,3/30/2023,1/30/2023,6,8,9,99,4,60,360,0,0,600,150,1209,Yes,Credit Card
2672-DZUOY,V003,B002,S003,3/30/2023,1/30/2023,0,,,0,6,90,390,0,0,600,150,1140,Yes,Bank Withdrawal
2672-HUYVI,V002,B004,S004,3/30/2023,1/30/2023,8,12,13,96,6,90,390,0,0,600,150,1236,Yes,Bank Withdrawal
2672-OJQZP,V003,B003,S004,3/30/2023,1/30/2023,17,41,42,243,10,150,450,0,0,600,150,1443,No,Credit Card
2672-TGEFF,V003,B001,S003,3/30/2023,1/30/2023,5,1,2,18,0,0,300,0,0,600,150,1068,Yes,Bank Withdrawal
2673-CXQEU,V001,B001,S004,3/30/2023,1/30/2023,19,47,48,351,10,150,450,0,0,600,150,1551,No,Bank Withdrawal
2673-ZALNP,V004,B002,S004,3/30/2023,1/30/2023,10,16,17,138,8,120,420,0,0,600,150,1308,No,Credit Card
2674-MIAHT,V001,B001,S004,3/30/2023,1/30/2023,17,39,40,252,10,150,450,0,0,600,150,1452,Yes,Credit Card
2674-MLXMN,V001,B004,S003,3/30/2023,1/30/2023,13,34,35,222,6,90,390,0,0,600,150,1362,Yes,Credit Card
2675-DHUTR,V001,B002,S002,3/30/2023,1/30/2023,13,31,32,213,5,75,375,0,0,600,150,1338,Yes,Bank Withdrawal
2675-IJRGJ,V004,B004,S002,3/30/2023,1/30/2023,10,23,24,189,6,90,390,0,0,600,150,1329,No,Bank Withdrawal
2675-OTVVJ,V001,B004,S001,3/30/2023,1/30/2023,19,46,47,333,5,75,375,0,0,600,150,1458,No,Bank Withdrawal
2676-ISHSF,V003,B003,S001,3/30/2023,1/30/2023,10,29,30,177,9,135,435,0,0,600,150,1362,No,Credit Card
2676-OXPPQ,V001,B002,S001,3/30/2023,1/30/2023,4,3,4,0,3,45,345,0,0,600,150,1095,Yes,Bank Withdrawal
2676-SSLTO,V002,B004,S002,3/30/2023,1/30/2023,10,18,19,159,8,120,420,0,0,600,150,1329,Yes,Bank Withdrawal
2680-XKKNJ,V003,B003,S004,3/30/2023,1/30/2023,6,18,19,174,7,105,405,30,600,1200,150,1929,No,Bank Withdrawal
2682-KEVRP,V001,B001,S003,3/30/2023,1/30/2023,13,34,35,222,10,150,450,0,0,600,150,1422,Yes,Credit Card
2683-BPJSO,V002,B001,S001,3/30/2023,1/30/2023,10,28,29,204,0,0,300,0,0,600,150,1254,Yes,Bank Withdrawal
2683-JXWQQ,V004,B002,S002,3/30/2023,1/30/2023,0,,,0,5,75,375,110,2200,2800,150,3325,No,Bank Withdrawal
2684-EIWEO,V004,B003,S004,3/30/2023,1/30/2023,20,46,47,303,8,120,420,0,0,600,150,1473,No,Credit Card
2685-SREOM,V004,B004,S003,3/30/2023,1/30/2023,8,23,24,159,9,135,435,0,0,600,150,1344,Yes,Bank Withdrawal
2688-BHGOG,V003,B002,S001,3/30/2023,1/30/2023,12,25,26,165,3,45,345,10,200,800,150,1460,Yes,Bank Withdrawal
2690-DVRVK,V001,B002,S001,3/30/2023,1/30/2023,18,41,42,303,8,120,420,0,0,600,150,1473,No,Bank Withdrawal
2691-NZETQ,V001,B004,S004,3/30/2023,1/30/2023,19,49,50,372,10,150,450,0,0,600,150,1572,Yes,Bank Withdrawal
2692-AQCPF,V003,B002,S002,3/30/2023,1/30/2023,13,41,42,288,6,90,390,0,0,600,150,1428,Yes,Credit Card
2692-BUCFV,V001,B002,S004,3/30/2023,1/30/2023,5,7,8,111,0,0,300,60,1200,1800,150,2361,Yes,Bank Withdrawal
2692-PFYTJ,V004,B001,S004,3/30/2023,1/30/2023,10,15,16,150,3,45,345,0,0,600,150,1245,Yes,Credit Card
2694-CIUMO,V003,B004,S001,3/30/2023,1/30/2023,12,22,23,171,1,15,315,0,0,600,150,1236,Yes,Credit Card
2696-ECXKC,V002,B003,S003,3/30/2023,1/30/2023,14,41,42,273,5,75,375,0,0,600,150,1398,No,Credit Card
2696-NARTR,V003,B001,S002,3/30/2023,1/30/2023,16,45,46,345,0,0,300,0,0,600,150,1395,Yes,Bank Withdrawal
2696-RZVZW,V002,B001,S002,3/30/2023,1/30/2023,8,25,26,150,6,90,390,0,0,600,150,1290,No,Credit Card
2697-NQBPF,V001,B004,S001,3/30/2023,1/30/2023,10,28,29,234,8,120,420,0,0,600,150,1404,Yes,Bank Withdrawal
2700-LUEVA,V001,B004,S002,3/30/2023,1/30/2023,13,36,37,228,4,60,360,0,0,600,150,1338,No,Credit Card
2703-AMTUL,V002,B001,S004,3/30/2023,1/30/2023,5,8,9,54,2,30,330,0,0,600,150,1134,No,Credit Card
2706-QZIHY,V004,B002,S003,3/30/2023,1/30/2023,15,47,48,291,8,120,420,0,0,600,150,1461,No,Credit Card
2709-UQGNP,V001,B004,S003,3/30/2023,1/30/2023,21,49,50,297,2,30,330,0,0,600,150,1377,Yes,Credit Card
2710-WYVXG,V003,B003,S003,3/30/2023,1/30/2023,14,37,38,216,3,45,345,0,0,600,150,1311,No,Credit Card
2712-SYWAY,V004,B004,S004,3/30/2023,1/30/2023,17,44,45,282,5,75,375,0,0,600,150,1407,Yes,Bank Withdrawal
2716-GFZOR,V002,B004,S001,3/30/2023,1/30/2023,6,8,9,54,0,0,300,0,0,600,150,1104,Yes,Credit Card
2717-HVIZY,V004,B001,S004,3/30/2023,1/30/2023,6,16,17,153,2,30,330,0,0,600,150,1233,No,Credit Card
2718-GAXQD,V003,B002,S002,3/30/2023,1/30/2023,16,42,43,321,0,0,300,0,0,600,150,1371,No,Bank Withdrawal
2718-YSKCS,V004,B001,S004,3/30/2023,1/30/2023,9,16,17,123,1,15,315,0,0,600,150,1188,Yes,Bank Withdrawal
2719-BDAQO,V004,B002,S003,3/30/2023,1/30/2023,4,5,6,45,9,135,435,0,0,600,150,1230,No,Bank Withdrawal
2720-FVBQP,V003,B003,S001,3/30/2023,1/30/2023,11,25,26,195,10,150,450,0,0,600,150,1395,Yes,Credit Card
2720-WGKHP,V004,B001,S001,3/30/2023,1/30/2023,9,21,22,153,5,75,375,0,0,600,150,1278,Yes,Bank Withdrawal
2722-JMONI,V001,B004,S003,3/30/2023,1/30/2023,10,24,25,222,5,75,375,0,0,600,150,1347,Yes,Bank Withdrawal
2722-VOJQL,V003,B001,S002,3/30/2023,1/30/2023,10,24,25,177,6,90,390,0,0,600,150,1317,Yes,Credit Card
2724-FJDYW,V002,B003,S004,3/30/2023,1/30/2023,0,,,0,10,150,450,0,0,600,150,1200,No,Bank Withdrawal
2725-IWWBA,V004,B001,S001,3/30/2023,1/30/2023,13,38,39,249,1,15,315,0,0,600,150,1314,No,Credit Card
2725-KXXWT,V002,B004,S001,3/30/2023,1/30/2023,7,23,24,129,0,0,300,0,0,600,150,1179,Yes,Bank Withdrawal
2725-TTRIQ,V002,B004,S004,3/30/2023,1/30/2023,15,38,39,234,0,0,300,0,0,600,150,1284,Yes,Bank Withdrawal
2729-VNVAP,V002,B001,S001,3/30/2023,1/30/2023,6,13,14,69,9,135,435,0,0,600,150,1254,No,Credit Card
2731-GJRDG,V004,B002,S001,3/30/2023,1/30/2023,4,5,6,30,9,135,435,0,0,600,150,1215,Yes,Bank Withdrawal
2732-ISEZX,V003,B003,S003,3/30/2023,1/30/2023,10,25,26,180,0,0,300,0,0,600,150,1230,Yes,Credit Card
2737-WFVYW,V001,B004,S003,3/30/2023,1/30/2023,0,,,0,9,135,435,10,200,800,150,1385,Yes,Bank Withdrawal
2737-YNGYW,V003,B003,S001,3/30/2023,1/30/2023,15,34,35,222,3,45,345,0,0,600,150,1317,No,Bank Withdrawal
2739-CACDQ,V002,B004,S004,3/30/2023,1/30/2023,5,1,2,0,10,150,450,0,0,600,150,1200,Yes,Credit Card
2739-CCZMB,V002,B002,S003,3/30/2023,1/30/2023,3,8,9,99,1,15,315,0,0,600,150,1164,No,Credit Card
2740-JFBOK,V003,B001,S004,3/30/2023,1/30/2023,6,3,4,69,4,60,360,0,0,600,150,1179,Yes,Bank Withdrawal
2740-TVLFN,V004,B003,S002,3/30/2023,1/30/2023,17,40,41,255,3,45,345,0,0,600,150,1350,Yes,Bank Withdrawal
2746-DIJLO,V004,B002,S003,3/30/2023,1/30/2023,17,36,37,288,4,60,360,0,0,600,150,1398,Yes,Credit Card
2748-MYRVK,V003,B001,S001,3/30/2023,1/30/2023,3,8,9,114,2,30,330,0,0,600,150,1194,No,Bank Withdrawal
2749-CTKAJ,V002,B004,S003,3/30/2023,1/30/2023,20,48,49,294,3,45,345,0,0,600,150,1389,No,Credit Card
2750-BJLSB,V001,B001,S003,3/30/2023,1/30/2023,3,2,3,36,3,45,345,0,0,600,150,1131,Yes,Bank Withdrawal
2753-JMMCV,V001,B003,S003,3/30/2023,1/30/2023,9,22,23,126,1,15,315,0,0,600,150,1191,Yes,Credit Card
2754-SDJRD,V002,B001,S002,3/30/2023,1/30/2023,18,40,41,255,8,120,420,0,0,600,150,1425,Yes,Credit Card
2754-VDLTR,V004,B001,S002,3/30/2023,1/30/2023,17,36,37,243,8,120,420,0,0,600,150,1413,No,Bank Withdrawal
2754-XBHTB,V001,B001,S003,3/30/2023,1/30/2023,7,23,24,129,8,120,420,0,0,600,150,1299,Yes,Bank Withdrawal
2758-RNWXS,V001,B004,S003,3/30/2023,1/30/2023,19,50,51,315,10,150,450,0,0,600,150,1515,Yes,Bank Withdrawal
2761-OCIAX,V003,B004,S001,3/30/2023,1/30/2023,3,7,8,96,7,105,405,0,0,600,150,1251,Yes,Bank Withdrawal
2761-XECQW,V002,B004,S001,3/30/2023,1/30/2023,0,,,0,10,150,450,0,0,600,150,1200,Yes,Credit Card
2770-NSVDG,V003,B001,S004,3/30/2023,1/30/2023,0,,,0,10,150,450,0,0,600,150,1200,No,Bank Withdrawal
2773-MADBQ,V001,B004,S004,3/30/2023,1/30/2023,0,,,0,3,45,345,0,0,600,150,1095,Yes,Credit Card
2773-OVBPK,V002,B002,S004,3/30/2023,1/30/2023,8,22,23,201,8,120,420,0,0,600,150,1371,Yes,Bank Withdrawal
2774-LVQUS,V003,B002,S004,3/30/2023,1/30/2023,14,44,45,267,8,120,420,110,2200,2800,150,3637,Yes,Bank Withdrawal
2775-SEFEE,V001,B004,S004,3/30/2023,1/30/2023,13,30,31,195,5,75,375,0,0,600,150,1320,Yes,Bank Withdrawal
2777-PHDEI,V004,B001,S003,3/30/2023,1/30/2023,10,29,30,207,6,90,390,10,200,800,150,1547,No,Bank Withdrawal
2778-OCLGR,V001,B002,S004,3/30/2023,1/30/2023,0,,,0,7,105,405,0,0,600,150,1155,No,Bank Withdrawal
2782-JEEBU,V004,B004,S002,3/30/2023,1/30/2023,0,,,0,0,0,300,0,0,600,150,1050,Yes,Credit Card
2782-LFZVW,V001,B002,S002,3/30/2023,1/30/2023,12,25,26,225,6,90,390,70,1400,2000,150,2765,Yes,Credit Card
2786-GCDPI,V004,B003,S003,3/30/2023,1/30/2023,10,18,19,174,7,105,405,0,0,600,150,1329,Yes,Bank Withdrawal
2788-CJQAQ,V002,B003,S003,3/30/2023,1/30/2023,12,22,23,186,6,90,390,0,0,600,150,1326,No,Mailed Check
2789-CZANW,V004,B004,S004,3/30/2023,1/30/2023,7,21,22,168,0,0,300,0,0,600,150,1218,No,Bank Withdrawal
2789-HQBOU,V001,B004,S001,3/30/2023,1/30/2023,16,50,51,300,5,75,375,0,0,600,150,1425,Yes,Bank Withdrawal
2790-XUYMV,V002,B004,S004,3/30/2023,1/30/2023,13,32,33,231,0,0,300,0,0,600,150,1281,Yes,Credit Card
2791-SFVEW,V001,B004,S003,3/30/2023,1/30/2023,13,35,36,210,10,150,450,0,0,600,150,1410,No,Bank Withdrawal
2792-LSHWX,V001,B003,S002,3/30/2023,1/30/2023,14,43,44,279,8,120,420,0,0,600,150,1449,Yes,Credit Card
2792-VPPET,V004,B004,S004,3/30/2023,1/30/2023,15,37,38,261,9,135,435,0,0,600,150,1446,Yes,Bank Withdrawal
2794-XIMMO,V001,B004,S004,3/30/2023,1/30/2023,0,,,0,7,105,405,0,0,600,150,1155,Yes,Bank Withdrawal
2796-NNUFI,V004,B003,S002,3/30/2023,1/30/2023,11,30,31,210,4,60,360,0,0,600,150,1320,Yes,Credit Card
2796-UUZZO,V002,B003,S004,3/30/2023,1/30/2023,10,19,20,117,9,135,435,40,800,1400,150,2102,Yes,Credit Card
2798-NYLMZ,V004,B004,S001,3/30/2023,1/30/2023,10,32,33,231,4,60,360,0,0,600,150,1341,Yes,Credit Card
2799-ARNLO,V003,B001,S004,3/30/2023,1/30/2023,3,10,11,105,0,0,300,0,0,600,150,1155,Yes,Bank Withdrawal
2799-TSLAG,V003,B001,S004,3/30/2023,1/30/2023,11,34,35,252,10,150,450,0,0,600,150,1452,Yes,Bank Withdrawal
2800-QQUSO,V001,B003,S003,3/30/2023,1/30/2023,9,26,27,183,5,75,375,0,0,600,150,1308,Yes,Bank Withdrawal
2800-VEQXM,V001,B004,S003,3/30/2023,1/30/2023,8,13,14,114,4,60,360,0,0,600,150,1224,Yes,Mailed Check
2801-NISEI,V002,B004,S001,3/30/2023,1/30/2023,11,30,31,210,0,0,300,0,0,600,150,1260,No,Bank Withdrawal
2804-ETQDK,V003,B002,S002,3/30/2023,1/30/2023,11,21,22,153,1,15,315,0,0,600,150,1218,No,Credit Card
2805-AUFQN,V002,B002,S003,3/30/2023,1/30/2023,9,14,15,162,10,150,450,0,0,600,150,1362,No,Credit Card
2805-EDJPQ,V004,B002,S002,3/30/2023,1/30/2023,9,21,22,198,2,30,330,0,0,600,150,1278,Yes,Credit Card
2806-MLNTI,V001,B001,S003,3/30/2023,1/30/2023,9,29,30,252,7,105,405,0,0,600,150,1407,Yes,Bank Withdrawal
2808-CHTDM,V004,B003,S003,3/30/2023,1/30/2023,13,36,37,213,10,150,450,0,0,600,150,1413,No,Mailed Check
2809-ILCYT,V002,B001,S001,3/30/2023,1/30/2023,3,4,5,72,7,105,405,0,0,600,150,1227,Yes,Credit Card
2809-ZMYOQ,V001,B001,S004,3/30/2023,1/30/2023,14,42,43,306,9,135,435,0,0,600,150,1491,Yes,Bank Withdrawal
2810-FTLEM,V003,B002,S002,3/30/2023,1/30/2023,5,14,15,147,9,135,435,0,0,600,150,1332,Yes,Bank Withdrawal
2811-POVEX,V003,B004,S001,3/30/2023,1/30/2023,3,2,3,51,5,75,375,0,0,600,150,1176,Yes,Bank Withdrawal
2812-ENYMO,V004,B001,S001,3/30/2023,1/30/2023,0,,,0,0,0,300,0,0,600,150,1050,No,Credit Card
2812-REYAT,V004,B001,S004,3/30/2023,1/30/2023,8,22,23,156,8,120,420,0,0,600,150,1326,Yes,Bank Withdrawal
2812-SFXMJ,V002,B001,S004,3/30/2023,1/30/2023,5,8,9,69,6,90,390,0,0,600,150,1209,No,Credit Card
2815-CPTUL,V002,B001,S004,3/30/2023,1/30/2023,0,2,3,51,4,60,360,0,0,600,150,1161,Yes,Credit Card
2817-LVCPP,V001,B003,S003,3/30/2023,1/30/2023,7,13,14,114,2,30,330,0,0,600,150,1194,No,Credit Card
2817-NTQDO,V003,B003,S001,3/30/2023,1/30/2023,0,,,0,0,0,300,0,0,600,150,1050,Yes,Credit Card
2819-GWENI,V003,B004,S004,3/30/2023,1/30/2023,11,22,23,126,10,150,450,0,0,600,150,1326,No,Credit Card
2821-WARNZ,V004,B002,S004,3/30/2023,1/30/2023,16,46,47,303,0,0,300,0,0,600,150,1353,No,Credit Card
2823-LKABH,V003,B001,S002,3/30/2023,1/30/2023,4,7,8,96,7,105,405,0,0,600,150,1251,Yes,Bank Withdrawal
2824-DXNKN,V004,B001,S002,3/30/2023,1/30/2023,17,39,40,252,10,150,450,0,0,600,150,1452,Yes,Bank Withdrawal
2824-MYYBN,V004,B002,S003,3/30/2023,1/30/2023,0,2,3,51,9,135,435,0,0,600,150,1236,Yes,Bank Withdrawal
2826-DXLQO,V001,B003,S001,3/30/2023,1/30/2023,0,,,0,10,150,450,0,0,600,150,1200,No,Bank Withdrawal
2826-UWHIS,V003,B004,S001,3/30/2023,1/30/2023,4,2,3,0,6,90,390,0,0,600,150,1140,No,Bank Withdrawal
2828-SLQPF,V004,B002,S001,3/30/2023,1/30/2023,10,30,31,210,10,150,450,0,0,600,150,1410,Yes,Bank Withdrawal
2829-HYVZP,V003,B002,S004,3/30/2023,1/30/2023,17,46,47,318,3,45,345,0,0,600,150,1413,Yes,Credit Card
2830-LEWOA,V002,B004,S004,3/30/2023,1/30/2023,15,43,44,249,0,0,300,0,0,600,150,1299,No,Credit Card
2831-EBWRN,V001,B001,S001,3/30/2023,1/30/2023,15,34,35,267,0,0,300,0,0,600,150,1317,Yes,Bank Withdrawal
2832-KJCRD,V004,B001,S003,3/30/2023,1/30/2023,13,24,25,192,9,135,435,140,2800,3400,150,4177,Yes,Bank Withdrawal
2832-SCUCO,V003,B004,S003,3/30/2023,1/30/2023,10,27,28,201,9,135,435,0,0,600,150,1386,No,Bank Withdrawal
2833-SLKDQ,V002,B004,S001,3/30/2023,1/30/2023,17,48,49,279,4,60,360,0,0,600,150,1389,No,Credit Card
2834-JKOOW,V002,B004,S001,3/30/2023,1/30/2023,0,,,0,6,90,390,0,0,600,150,1140,No,Credit Card
2834-JRTUA,V003,B003,S004,3/30/2023,1/30/2023,19,49,50,342,9,135,435,0,0,600,150,1527,Yes,Bank Withdrawal
2834-SPCJV,V004,B002,S004,3/30/2023,1/30/2023,16,38,39,249,10,150,450,0,0,600,150,1449,No,Bank Withdrawal
2839-RFSQE,V002,B003,S004,3/30/2023,1/30/2023,13,25,26,210,0,0,300,0,0,600,150,1260,No,Mailed Check
2840-XANRC,V004,B001,S001,3/30/2023,1/30/2023,6,16,17,168,1,15,315,0,0,600,150,1233,Yes,Bank Withdrawal
2842-BCQGE,V001,B001,S001,3/30/2023,1/30/2023,7,20,21,195,10,150,450,0,0,600,150,1395,Yes,Credit Card
2842-JTCCU,V003,B003,S003,3/30/2023,1/30/2023,14,30,31,195,5,75,375,10,200,800,150,1520,No,Bank Withdrawal
2843-CQMEG,V001,B003,S004,3/30/2023,1/30/2023,3,4,5,27,0,0,300,0,0,600,150,1077,Yes,Mailed Check
2845-AFFTX,V002,B004,S002,3/30/2023,1/30/2023,9,23,24,174,6,90,390,0,0,600,150,1314,Yes,Bank Withdrawal
2845-HSJCY,V003,B003,S002,3/30/2023,1/30/2023,13,29,30,252,9,135,435,0,0,600,150,1437,Yes,Bank Withdrawal
2845-KDHVX,V001,B001,S001,3/30/2023,1/30/2023,9,23,24,129,3,45,345,0,0,600,150,1224,Yes,Credit Card
2848-YXSMW,V002,B002,S004,3/30/2023,1/30/2023,18,50,51,315,4,60,360,0,0,600,150,1425,No,Credit Card
2851-MMUTZ,V002,B002,S004,3/30/2023,1/30/2023,3,1,2,78,6,90,390,0,0,600,150,1218,Yes,Mailed Check
2851-STERV,V004,B001,S002,3/30/2023,1/30/2023,4,3,4,84,7,105,405,0,0,600,150,1239,Yes,Bank Withdrawal
2853-CWQFQ,V001,B002,S004,3/30/2023,1/30/2023,15,41,42,273,1,15,315,0,0,600,150,1338,Yes,Credit Card
2856-HYAPG,V003,B001,S003,3/30/2023,1/30/2023,4,12,13,111,5,75,375,0,0,600,150,1236,No,Bank Withdrawal
2856-NNASM,V001,B004,S004,3/30/2023,1/30/2023,17,39,40,237,3,45,345,0,0,600,150,1332,Yes,Mailed Check
2858-EIMXH,V002,B002,S002,3/30/2023,1/30/2023,14,30,31,255,6,90,390,0,0,600,150,1395,Yes,Credit Card
2858-MOFSQ,V003,B004,S004,3/30/2023,1/30/2023,11,24,25,207,6,90,390,0,0,600,150,1347,Yes,Mailed Check
2860-RANUS,V004,B004,S003,3/30/2023,1/30/2023,14,29,30,222,1,15,315,0,0,600,150,1287,Yes,Credit Card
2862-JVEOY,V003,B003,S004,3/30/2023,1/30/2023,8,11,12,108,2,30,330,0,0,600,150,1188,No,Credit Card
2862-PFNIK,V004,B002,S003,3/30/2023,1/30/2023,0,,,0,4,60,360,0,0,600,150,1110,Yes,Bank Withdrawal
2863-IMQDR,V001,B004,S003,3/30/2023,1/30/2023,7,23,24,189,7,105,405,0,0,600,150,1344,No,Bank Withdrawal
2865-TCHJW,V001,B003,S004,3/30/2023,1/30/2023,20,48,49,309,0,0,300,0,0,600,150,1359,Yes,Bank Withdrawal
2866-IKBTM,V003,B004,S002,3/30/2023,1/30/2023,15,41,42,318,3,45,345,0,0,600,150,1413,No,Credit Card
2867-UIMSS,V003,B003,S002,3/30/2023,1/30/2023,15,36,37,273,6,90,390,0,0,600,150,1413,No,Bank Withdrawal
2868-LLSKM,V001,B003,S001,3/30/2023,1/30/2023,7,16,17,108,5,75,375,0,0,600,150,1233,Yes,Bank Withdrawal
2868-MZAGQ,V003,B003,S003,3/30/2023,1/30/2023,6,20,21,165,1,15,315,0,0,600,150,1230,Yes,Bank Withdrawal
2868-SNELZ,V004,B001,S001,3/30/2023,1/30/2023,2,5,6,30,3,45,345,0,0,600,150,1125,No,Credit Card
2869-ADAWR,V001,B002,S004,3/30/2023,1/30/2023,5,14,15,147,6,90,390,0,0,600,150,1287,Yes,Credit Card
2873-ZLIWT,V003,B002,S001,3/30/2023,1/30/2023,0,2,3,36,10,150,450,0,0,600,150,1236,Yes,Bank Withdrawal
2874-YXVVA,V001,B002,S001,3/30/2023,1/30/2023,6,3,4,24,0,0,300,0,0,600,150,1074,Yes,Bank Withdrawal
2876-GZYZC,V001,B003,S003,3/30/2023,1/30/2023,12,29,30,252,0,0,300,0,0,600,150,1302,Yes,Bank Withdrawal
2876-VBBBL,V001,B002,S002,3/30/2023,1/30/2023,7,11,12,138,8,120,420,0,0,600,150,1308,Yes,Credit Card
2877-VDUER,V003,B004,S001,3/30/2023,1/30/2023,0,,,0,0,0,300,0,0,600,150,1050,No,Credit Card
2878-DHMIN,V003,B003,S004,3/30/2023,1/30/2023,12,24,25,177,8,120,420,0,0,600,150,1347,No,Bank Withdrawal
2878-RMWXY,V001,B003,S004,3/30/2023,1/30/2023,12,29,30,207,5,75,375,0,0,600,150,1332,Yes,Credit Card
2880-FPNAE,V004,B004,S001,3/30/2023,1/30/2023,2,7,8,66,9,135,435,0,0,600,150,1251,Yes,Bank Withdrawal
2882-DDZPG,V004,B001,S001,3/30/2023,1/30/2023,15,36,37,243,6,90,390,0,0,600,150,1383,No,Bank Withdrawal
2882-WDTBA,V001,B001,S004,3/30/2023,1/30/2023,18,44,45,342,7,105,405,0,0,600,150,1497,Yes,Bank Withdrawal
2883-ILGWO,V001,B001,S004,3/30/2023,1/30/2023,12,32,33,246,8,120,420,90,1800,2400,150,3216,Yes,Bank Withdrawal
2884-GBPFB,V004,B001,S004,3/30/2023,1/30/2023,8,10,11,60,7,105,405,80,1600,2200,150,2815,Yes,Bank Withdrawal
2885-HIJDH,V001,B002,S002,3/30/2023,1/30/2023,12,26,27,183,0,0,300,0,0,600,150,1233,No,Bank Withdrawal
2886-KEFUM,V004,B001,S003,3/30/2023,1/30/2023,4,2,3,81,10,150,450,60,1200,1800,150,2481,Yes,Bank Withdrawal
2887-JPYLU,V003,B003,S004,3/30/2023,1/30/2023,18,39,40,267,1,15,315,0,0,600,150,1332,No,Bank Withdrawal
2888-ADFAO,V004,B001,S002,3/30/2023,1/30/2023,5,4,5,102,3,45,345,0,0,600,150,1197,Yes,Bank Withdrawal
2889-FPWRM,V004,B001,S003,3/30/2023,1/30/2023,16,35,36,225,4,60,360,0,0,600,150,1335,Yes,Bank Withdrawal
2890-WFBHU,V004,B004,S002,3/30/2023,1/30/2023,1,2,3,66,2,30,330,0,0,600,150,1146,No,Credit Card
2892-GESUL,V004,B002,S002,3/30/2023,1/30/2023,7,20,21,150,1,15,315,0,0,600,150,1215,No,Credit Card
2894-QOJRX,V001,B002,S002,3/30/2023,1/30/2023,0,,,0,2,30,330,0,0,600,150,1080,Yes,Bank Withdrawal
2896-TBNBE,V003,B002,S003,3/30/2023,1/30/2023,4,13,14,144,3,45,345,0,0,600,150,1239,No,Bank Withdrawal
2897-DOVND,V001,B001,S002,3/30/2023,1/30/2023,3,11,12,63,1,15,315,10,200,800,150,1328,Yes,Bank Withdrawal
2898-LSJGD,V002,B001,S004,3/30/2023,1/30/2023,0,,,0,8,120,420,10,200,800,150,1370,Yes,Bank Withdrawal
2898-MRKPI,V002,B001,S004,3/30/2023,1/30/2023,12,35,36,225,10,150,450,0,0,600,150,1425,Yes,Credit Card
2900-PHPLN,V002,B003,S004,3/30/2023,1/30/2023,8,16,17,108,3,45,345,0,0,600,150,1203,Yes,Credit Card
2903-YYTBW,V002,B003,S001,3/30/2023,1/30/2023,16,41,42,303,4,60,360,0,0,600,150,1413,No,Bank Withdrawal
2904-GGUAZ,V001,B001,S001,3/30/2023,1/30/2023,10,16,17,108,3,45,345,0,0,600,150,1203,Yes,Bank Withdrawal
2905-KFQUV,V003,B002,S001,3/30/2023,1/30/2023,3,7,8,81,10,150,450,0,0,600,150,1281,Yes,Credit Card
2907-ILJBN,V003,B004,S001,3/30/2023,1/30/2023,1,2,3,21,7,105,405,0,0,600,150,1176,No,Credit Card
2908-WGAXL,V001,B002,S003,3/30/2023,1/30/2023,11,29,30,252,0,0,300,0,0,600,150,1302,Yes,Credit Card
2908-ZTPNF,V003,B002,S002,3/30/2023,1/30/2023,0,,,0,8,120,420,0,0,600,150,1170,Yes,Bank Withdrawal
2911-IJORQ,V001,B002,S001,3/30/2023,1/30/2023,15,45,46,270,8,120,420,0,0,600,150,1440,Yes,Bank Withdrawal
2911-UREFD,V002,B004,S003,3/30/2023,1/30/2023,0,,,0,7,105,405,0,0,600,150,1155,No,Bank Withdrawal
2911-WDXMV,V002,B003,S004,3/30/2023,1/30/2023,15,41,42,318,10,150,450,0,0,600,150,1518,Yes,Credit Card
2916-BQZLN,V004,B003,S004,3/30/2023,1/30/2023,8,11,12,63,8,120,420,0,0,600,150,1233,Yes,Bank Withdrawal
2919-HBCJO,V004,B003,S004,3/30/2023,1/30/2023,12,24,25,162,10,150,450,0,0,600,150,1362,Yes,Bank Withdrawal
2920-RNCEZ,V002,B002,S002,3/30/2023,1/30/2023,4,11,12,123,9,135,435,0,0,600,150,1308,Yes,Credit Card
2921-XWDJH,V001,B002,S003,3/30/2023,1/30/2023,3,3,4,39,7,105,405,0,0,600,150,1194,Yes,Bank Withdrawal
2923-ARZLG,V001,B002,S002,3/30/2023,1/30/2023,16,46,47,333,5,75,375,0,0,600,150,1458,Yes,Credit Card
2924-KHUVI,V004,B004,S004,3/30/2023,1/30/2023,18,47,48,321,3,45,345,0,0,600,150,1416,Yes,Bank Withdrawal
2925-MXLSX,V003,B001,S003,3/30/2023,1/30/2023,9,23,24,189,4,60,360,0,0,600,150,1299,Yes,Credit Card
2925-VDZHY,V003,B001,S004,3/30/2023,1/30/2023,11,29,30,192,1,15,315,0,0,600,150,1257,No,Credit Card
2926-JEJJC,V004,B004,S004,3/30/2023,1/30/2023,1,5,6,60,8,120,420,0,0,600,150,1230,Yes,Bank Withdrawal
2927-CVULT,V003,B002,S004,3/30/2023,1/30/2023,11,28,29,234,6,90,390,0,0,600,150,1374,Yes,Bank Withdrawal
